date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:15:37	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Nov%202020%2022:15:34%20GMT	https://wascade.ma/services/desinfection/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/services/desinfection/0661354417	(from https://wascade.ma/services/desinfection/)
23:15:37	47746/47746	---M-Z	200	added ('OK')	text/html	etag:%222692-5851b9d3942f2%22	https://wascade.ma/services/deratisation/661354417/	C:/My%20Web%20Sites/wascade/wascade.ma/services/deratisation/661354417/index.html	(from https://wascade.ma/services/deratisation/)
23:15:39	48501/48501	---M-Z	200	added ('OK')	text/html	etag:%2227ba-5852ce77ef1f0%22	https://wascade.ma/services/desinfection/661354417/	C:/My%20Web%20Sites/wascade/wascade.ma/services/desinfection/661354417/index.html	(from https://wascade.ma/services/desinfection/)
23:15:40	125/125	---MCZ	200	added ('OK')	text/plain	date:Mon,%2009%20Nov%202020%2022:15:36%20GMT	http://wascade.ma/robots.txt		(from https://wascade.ma/)
23:15:43	1367995/1367995	---M--	200	added ('OK')	text/css	etag:%22pri1535459300%22	https://wascade.ma/wp-content/cache/minify/20bb4.css	C:/My%20Web%20Sites/wascade/wascade.ma/wp-content/cache/minify/20bb4.css	(from https://wascade.ma/contact/)
23:15:43	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Nov%202020%2022:15:39%20GMT	http://wascade.ma/services/desinsectisation/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/services/desinsectisation/0661354417	(from http://wascade.ma/services/desinsectisation/)
23:15:44	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Nov%202020%2022:15:42%20GMT	http://wascade.ma/services/depigeonnisation/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/services/depigeonnisation/0661354417	(from http://wascade.ma/services/depigeonnisation/)
23:15:45	50141/50141	---M-Z	200	added ('OK')	text/html	etag:%2229ee-58547251c96d9%22	https://wascade.ma/services/desinsectisation/661354417/	C:/My%20Web%20Sites/wascade/wascade.ma/services/desinsectisation/661354417/index.html	(from http://wascade.ma/services/desinsectisation/)
23:15:45	47174/47174	---M-Z	200	added ('OK')	text/html	etag:%22266a-585374cfd42c1%22	https://wascade.ma/services/depigeonnisation/661354417/	C:/My%20Web%20Sites/wascade/wascade.ma/services/depigeonnisation/661354417/index.html	(from http://wascade.ma/services/depigeonnisation/)
23:15:48	2434/2434	---MCZ	200	added ('OK')	application/json	date:Mon,%2009%20Nov%202020%2022:15:45%20GMT	https://wascade.ma/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwascade.ma%2Fservices%2Fcage-de-capture-pour-rats%2F	C:/My%20Web%20Sites/wascade/wascade.ma/wp-json/oembed/1.0/embed97f7.json	(from https://wascade.ma/services/cage-de-capture-pour-rats/)
23:15:48	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Nov%202020%2022:15:46%20GMT	https://wascade.ma/?p=1621	C:/My%20Web%20Sites/wascade/wascade.ma/indexcd66.html	(from https://wascade.ma/services/cage-de-capture-pour-rats/)
23:15:49	2962/2962	---MCZ	200	added ('OK')	text/xml	date:Mon,%2009%20Nov%202020%2022:15:46%20GMT	https://wascade.ma/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwascade.ma%2Fservices%2Fcage-de-capture-pour-rats%2F&format=xml	C:/My%20Web%20Sites/wascade/wascade.ma/wp-json/oembed/1.0/embed6473	(from https://wascade.ma/services/cage-de-capture-pour-rats/)
23:15:49	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Nov%202020%2022:15:47%20GMT	https://wascade.ma/services/cage-de-capture-pour-rats/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/services/cage-de-capture-pour-rats/0661354417	(from https://wascade.ma/services/cage-de-capture-pour-rats/)
23:15:49	46628/46628	---M-Z	200	added ('OK')	text/html	etag:%22265b-585239fd908ef%22	https://wascade.ma/services/cage-de-capture-pour-rats/661354417/	C:/My%20Web%20Sites/wascade/wascade.ma/services/cage-de-capture-pour-rats/661354417/index.html	(from https://wascade.ma/services/cage-de-capture-pour-rats/)
23:15:50	70757/70757	---M--	200	added ('OK')	image/jpeg	etag:%2211465-569eaa6aa5dc0%22	https://wascade.ma/wp-content/uploads/2018/03/IMG-20180319-WA0022-1-1110x550.jpg	C:/My%20Web%20Sites/wascade/wascade.ma/wp-content/uploads/2018/03/IMG-20180319-WA0022-1-1110x550.jpg	(from https://wascade.ma/services/cage-de-capture-pour-rats/)
23:15:50	1742890/1742890	---M--	200	added ('OK')	text/css	etag:%22pri1535459300%22	https://wascade.ma/wp-content/cache/minify/ddd92.css	C:/My%20Web%20Sites/wascade/wascade.ma/wp-content/cache/minify/ddd92.css	(from https://wascade.ma/services/cage-de-capture-pour-rats/)
23:15:51	196961/196961	---M--	200	added ('OK')	application/x-javascript	etag:%22pri1544670507%22	https://wascade.ma/wp-content/cache/minify/2a7eb.js	C:/My%20Web%20Sites/wascade/wascade.ma/wp-content/cache/minify/2a7eb.js	(from https://wascade.ma/services/cage-de-capture-pour-rats/)
23:15:52	2391/2391	---MCZ	200	added ('OK')	application/json	date:Mon,%2009%20Nov%202020%2022:15:50%20GMT	https://wascade.ma/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwascade.ma%2Fservices%2Fposte-dappatage-masterbox-big%2F	C:/My%20Web%20Sites/wascade/wascade.ma/wp-json/oembed/1.0/embedf69b.json	(from https://wascade.ma/services/poste-dappatage-masterbox-big/)
23:15:52	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Nov%202020%2022:15:50%20GMT	https://wascade.ma/?p=1628	C:/My%20Web%20Sites/wascade/wascade.ma/index55fc.html	(from https://wascade.ma/services/poste-dappatage-masterbox-big/)
23:15:53	2919/2919	---MCZ	200	added ('OK')	text/xml	date:Mon,%2009%20Nov%202020%2022:15:51%20GMT	https://wascade.ma/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwascade.ma%2Fservices%2Fposte-dappatage-masterbox-big%2F&format=xml	C:/My%20Web%20Sites/wascade/wascade.ma/wp-json/oembed/1.0/embed0f86	(from https://wascade.ma/services/poste-dappatage-masterbox-big/)
23:15:54	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Nov%202020%2022:15:51%20GMT	https://wascade.ma/services/poste-dappatage-masterbox-big/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/services/poste-dappatage-masterbox-big/0661354417	(from https://wascade.ma/services/poste-dappatage-masterbox-big/)
23:15:56	43285/43285	---M-Z	200	added ('OK')	text/html	etag:%2222e9-58519597d64bd%22	https://wascade.ma/services/poste-dappatage-masterbox-big/661354417/	C:/My%20Web%20Sites/wascade/wascade.ma/services/poste-dappatage-masterbox-big/661354417/index.html	(from https://wascade.ma/services/poste-dappatage-masterbox-big/)
23:16:00	52253/52253	---M--	200	added ('OK')	image/jpeg	etag:%22cc1d-568584646a940%22	https://wascade.ma/wp-content/uploads/2018/03/big02a.jpg	C:/My%20Web%20Sites/wascade/wascade.ma/wp-content/uploads/2018/03/big02a.jpg	(from https://wascade.ma/services/poste-dappatage-masterbox-big/)
23:16:01	2432/2432	---MCZ	200	added ('OK')	application/json	date:Mon,%2009%20Nov%202020%2022:15:55%20GMT	https://wascade.ma/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwascade.ma%2Fservices%2Fmasterbox-plus-transparent%2F	C:/My%20Web%20Sites/wascade/wascade.ma/wp-json/oembed/1.0/embedd88d.json	(from https://wascade.ma/services/masterbox-plus-transparent/)
23:16:04	2960/2960	---MCZ	200	added ('OK')	text/xml	date:Mon,%2009%20Nov%202020%2022:16:01%20GMT	https://wascade.ma/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwascade.ma%2Fservices%2Fmasterbox-plus-transparent%2F&format=xml	C:/My%20Web%20Sites/wascade/wascade.ma/wp-json/oembed/1.0/embedba05	(from https://wascade.ma/services/masterbox-plus-transparent/)
23:16:04	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Nov%202020%2022:16:01%20GMT	https://wascade.ma/?p=1640	C:/My%20Web%20Sites/wascade/wascade.ma/indexe10c.html	(from https://wascade.ma/services/masterbox-plus-transparent/)
23:16:05	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Nov%202020%2022:16:03%20GMT	https://wascade.ma/services/masterbox-plus-transparent/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/services/masterbox-plus-transparent/0661354417.ea.delayed	(from https://wascade.ma/services/masterbox-plus-transparent/)
23:16:05	46183/46183	---M-Z	200	added ('OK')	text/html	etag:%2225d6-58580b92c2e4e%22	https://wascade.ma/services/masterbox-plus-transparent/661354417/	C:/My%20Web%20Sites/wascade/wascade.ma/services/masterbox-plus-transparent/661354417/index.html	(from https://wascade.ma/services/masterbox-plus-transparent/)
23:16:06	40969/40969	---M--	200	added ('OK')	image/jpeg	etag:%22a009-568584618e280%22	https://wascade.ma/wp-content/uploads/2018/03/MASTERBOX-PLUS-793x550.jpg	C:/My%20Web%20Sites/wascade/wascade.ma/wp-content/uploads/2018/03/MASTERBOX-PLUS-793x550.jpg	(from https://wascade.ma/services/masterbox-plus-transparent/)
23:16:08	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Nov%202020%2022:16:05%20GMT	https://wascade.ma/?p=1694	C:/My%20Web%20Sites/wascade/wascade.ma/index320d.html	(from https://wascade.ma/services/eurofly/)
23:16:09	213871/213871	---M--	200	added ('OK')	image/png	etag:%223436f-56a482e81c780%22	https://wascade.ma/wp-content/uploads/2018/03/master-box-plus-transparent-caracteristiques.png	C:/My%20Web%20Sites/wascade/wascade.ma/wp-content/uploads/2018/03/master-box-plus-transparent-caracteristiques.png	(from https://wascade.ma/services/masterbox-plus-transparent/)
23:16:10	2330/2330	---MCZ	200	added ('OK')	application/json	date:Mon,%2009%20Nov%202020%2022:16:05%20GMT	https://wascade.ma/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwascade.ma%2Fservices%2Feurofly%2F	C:/My%20Web%20Sites/wascade/wascade.ma/wp-json/oembed/1.0/embedf200.json	(from https://wascade.ma/services/eurofly/)
23:16:11	2858/2858	---MCZ	200	added ('OK')	text/xml	date:Mon,%2009%20Nov%202020%2022:16:09%20GMT	https://wascade.ma/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwascade.ma%2Fservices%2Feurofly%2F&format=xml	C:/My%20Web%20Sites/wascade/wascade.ma/wp-json/oembed/1.0/embed298a	(from https://wascade.ma/services/eurofly/)
23:16:11	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Nov%202020%2022:16:10%20GMT	https://wascade.ma/services/eurofly/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/services/eurofly/0661354417	(from https://wascade.ma/services/eurofly/)
23:16:12	45327/45327	---M-Z	200	added ('OK')	text/html	etag:%222566-5852479f55272%22	https://wascade.ma/services/eurofly/661354417/	C:/My%20Web%20Sites/wascade/wascade.ma/services/eurofly/661354417/index.html	(from https://wascade.ma/services/eurofly/)
23:16:13	161633/161633	---M--	200	added ('OK')	image/png	etag:%2227761-56a48af40c380%22	https://wascade.ma/wp-content/uploads/2018/04/eurofly.png	C:/My%20Web%20Sites/wascade/wascade.ma/wp-content/uploads/2018/04/eurofly.png	(from https://wascade.ma/services/eurofly/)
23:16:15	9440/9440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Nov%202020%2022:16:12%20GMT	https://wascade.ma/Popover%20requires%20tooltip.js	C:/My%20Web%20Sites/wascade/wascade.ma/Popover%20requires%20tooltip.js	(from https://wascade.ma/wp-content/cache/minify/d096e.js)
23:16:16	178120/178120	---M--	200	added ('OK')	image/png	etag:%222b7c8-56a48be36b840%22	https://wascade.ma/wp-content/uploads/2018/04/eurofly-caract.png	C:/My%20Web%20Sites/wascade/wascade.ma/wp-content/uploads/2018/04/eurofly-caract.png	(from https://wascade.ma/services/eurofly/)
23:16:19	361/361	---M-Z	200	added ('OK')	application/javascript	etag:%2282bfd941d2c9b3b9e0650a27c9d11737%22	http://assets.pinterest.com/js/pinit.js	C:/My%20Web%20Sites/wascade/assets.pinterest.com/js/pinit.js	(from https://wascade.ma/wp-content/cache/minify/d096e.js)
23:16:21	49904/49904	---MC-	200	added ('OK')	application/javascript	date:Mon,%2009%20Nov%202020%2022:16:15%20GMT	http://apis.google.com/js/plusone.js	C:/My%20Web%20Sites/wascade/apis.google.com/js/plusone.js	(from https://wascade.ma/wp-content/cache/minify/d096e.js)
23:16:24	9440/9440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Nov%202020%2022:16:22%20GMT	https://wascade.ma/a-propos/661354417/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/a-propos/661354417/0661354417.f5.delayed	(from https://wascade.ma/a-propos/661354417/)
23:16:25	9440/9440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Nov%202020%2022:16:23%20GMT	https://wascade.ma/a-propos/Popover%20requires%20tooltip.js	C:/My%20Web%20Sites/wascade/wascade.ma/a-propos/Popover%20requires%20tooltip.js	(from https://wascade.ma/wp-content/cache/minify/d195c.js)
23:16:26	9440/9440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Nov%202020%2022:16:24%20GMT	https://wascade.ma/a-propos/GET	C:/My%20Web%20Sites/wascade/wascade.ma/a-propos/GET	(from https://wascade.ma/wp-content/cache/minify/d195c.js)
23:16:27	9440/9440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Nov%202020%2022:16:25%20GMT	https://wascade.ma/a-propos/Error%20pJS%20-%20No%20image.src	C:/My%20Web%20Sites/wascade/wascade.ma/a-propos/Error%20pJS%20-%20No%20image.src	(from https://wascade.ma/wp-content/cache/minify/d195c.js)
23:16:29	9440/9440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Nov%202020%2022:16:27%20GMT	https://wascade.ma/nos-services/661354417/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/nos-services/661354417/0661354417	(from https://wascade.ma/nos-services/661354417/)
23:16:30	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Nov%202020%2022:16:28%20GMT	https://wascade.ma/services/capture-des-chats-errants/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/services/capture-des-chats-errants/0661354417	(from https://wascade.ma/services/capture-des-chats-errants/)
23:16:31	48329/48329	---M-Z	200	added ('OK')	text/html	etag:%222742-5858d55693c1b%22	https://wascade.ma/services/capture-des-chats-errants/661354417/	C:/My%20Web%20Sites/wascade/wascade.ma/services/capture-des-chats-errants/661354417/index.html	(from https://wascade.ma/services/capture-des-chats-errants/)
23:16:31	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Nov%202020%2022:16:29%20GMT	https://wascade.ma/services/capture-des-chiens-errants/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/services/capture-des-chiens-errants/0661354417.fb.delayed	(from https://wascade.ma/services/capture-des-chiens-errants/)
23:16:32	47058/47058	---M-Z	200	added ('OK')	text/html	etag:%222699-5854764020a2e%22	https://wascade.ma/services/capture-des-chiens-errants/661354417/	C:/My%20Web%20Sites/wascade/wascade.ma/services/capture-des-chiens-errants/661354417/index.html	(from https://wascade.ma/services/capture-des-chiens-errants/)
23:16:32	9440/9440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Nov%202020%2022:16:30%20GMT	https://wascade.ma/nos-services/Popover%20requires%20tooltip.js	C:/My%20Web%20Sites/wascade/wascade.ma/nos-services/Popover%20requires%20tooltip.js	(from https://wascade.ma/wp-content/cache/minify/7c612.js)
23:16:33	9440/9440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Nov%202020%2022:16:31%20GMT	https://wascade.ma/nos-services/GET	C:/My%20Web%20Sites/wascade/wascade.ma/nos-services/GET	(from https://wascade.ma/wp-content/cache/minify/7c612.js)
23:16:34	9440/9440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Nov%202020%2022:16:32%20GMT	https://wascade.ma/nos-services/Error%20pJS%20-%20No%20image.src	C:/My%20Web%20Sites/wascade/wascade.ma/nos-services/Error%20pJS%20-%20No%20image.src	(from https://wascade.ma/wp-content/cache/minify/7c612.js)
23:16:35	9440/9440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Nov%202020%2022:16:33%20GMT	https://wascade.ma/nos-produits/661354417/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/nos-produits/661354417/0661354417	(from https://wascade.ma/nos-produits/661354417/)
23:16:37	2369/2369	---MCZ	200	added ('OK')	application/json	date:Mon,%2009%20Nov%202020%2022:16:34%20GMT	https://wascade.ma/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwascade.ma%2Fservices%2Ffly-tec%2F	C:/My%20Web%20Sites/wascade/wascade.ma/wp-json/oembed/1.0/embed5ab3.json	(from https://wascade.ma/services/fly-tec/)
23:16:37	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Nov%202020%2022:16:35%20GMT	https://wascade.ma/?p=1697	C:/My%20Web%20Sites/wascade/wascade.ma/index0a58.html	(from https://wascade.ma/services/fly-tec/)
23:16:37	2897/2897	---MCZ	200	added ('OK')	text/xml	date:Mon,%2009%20Nov%202020%2022:16:35%20GMT	https://wascade.ma/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwascade.ma%2Fservices%2Ffly-tec%2F&format=xml	C:/My%20Web%20Sites/wascade/wascade.ma/wp-json/oembed/1.0/embed03c5	(from https://wascade.ma/services/fly-tec/)
23:16:38	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Nov%202020%2022:16:36%20GMT	https://wascade.ma/services/fly-tec/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/services/fly-tec/0661354417	(from https://wascade.ma/services/fly-tec/)
23:16:38	45889/45889	---M-Z	200	added ('OK')	text/html	etag:%222600-5858387493021%22	https://wascade.ma/services/fly-tec/661354417/	C:/My%20Web%20Sites/wascade/wascade.ma/services/fly-tec/661354417/index.html	(from https://wascade.ma/services/fly-tec/)
23:16:39	96112/96112	---M--	200	added ('OK')	image/jpeg	etag:%2217770-56a82e2af8640%22	https://wascade.ma/wp-content/uploads/2018/04/IMG-20180319-WA0041.jpg	C:/My%20Web%20Sites/wascade/wascade.ma/wp-content/uploads/2018/04/IMG-20180319-WA0041.jpg	(from https://wascade.ma/services/fly-tec/)
23:16:39	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Nov%202020%2022:16:37%20GMT	https://wascade.ma/?p=1700	C:/My%20Web%20Sites/wascade/wascade.ma/indexb5db.html	(from https://wascade.ma/services/total-box-transparent/)
23:16:40	101547/101547	---M--	200	added ('OK')	image/png	etag:%2218cab-56a82f0650bc0%22	https://wascade.ma/wp-content/uploads/2018/04/produit-112.png	C:/My%20Web%20Sites/wascade/wascade.ma/wp-content/uploads/2018/04/produit-112.png	(from https://wascade.ma/services/fly-tec/)
23:16:40	2414/2414	---MCZ	200	added ('OK')	application/json	date:Mon,%2009%20Nov%202020%2022:16:37%20GMT	https://wascade.ma/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwascade.ma%2Fservices%2Ftotal-box-transparent%2F	C:/My%20Web%20Sites/wascade/wascade.ma/wp-json/oembed/1.0/embedefa4.json	(from https://wascade.ma/services/total-box-transparent/)
23:16:40	2942/2942	---MCZ	200	added ('OK')	text/xml	date:Mon,%2009%20Nov%202020%2022:16:38%20GMT	https://wascade.ma/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwascade.ma%2Fservices%2Ftotal-box-transparent%2F&format=xml	C:/My%20Web%20Sites/wascade/wascade.ma/wp-json/oembed/1.0/embed52f4	(from https://wascade.ma/services/total-box-transparent/)
23:16:41	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Nov%202020%2022:16:39%20GMT	https://wascade.ma/services/total-box-transparent/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/services/total-box-transparent/0661354417	(from https://wascade.ma/services/total-box-transparent/)
23:16:41	45418/45418	---M-Z	200	added ('OK')	text/html	etag:%2224cc-585152a441ac7%22	https://wascade.ma/services/total-box-transparent/661354417/	C:/My%20Web%20Sites/wascade/wascade.ma/services/total-box-transparent/661354417/index.html	(from https://wascade.ma/services/total-box-transparent/)
23:16:42	138319/138319	---M--	200	added ('OK')	image/png	etag:%2221c4f-56a83081e0b40%22	https://wascade.ma/wp-content/uploads/2018/04/caracteristiques-total-box-transparent.png	C:/My%20Web%20Sites/wascade/wascade.ma/wp-content/uploads/2018/04/caracteristiques-total-box-transparent.png	(from https://wascade.ma/services/total-box-transparent/)
23:16:42	104196/104196	---M--	200	added ('OK')	image/png	etag:%2219704-56a82ff2d39c0%22	https://wascade.ma/wp-content/uploads/2018/04/total-box-transparent.png	C:/My%20Web%20Sites/wascade/wascade.ma/wp-content/uploads/2018/04/total-box-transparent.png	(from https://wascade.ma/services/total-box-transparent/)
23:16:43	2377/2377	---MCZ	200	added ('OK')	application/json	date:Mon,%2009%20Nov%202020%2022:16:40%20GMT	https://wascade.ma/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwascade.ma%2Fservices%2Fmasterbox-midi%2F	C:/My%20Web%20Sites/wascade/wascade.ma/wp-json/oembed/1.0/embed667f.json	(from https://wascade.ma/services/masterbox-midi/)
23:16:43	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Nov%202020%2022:16:40%20GMT	https://wascade.ma/?p=1704	C:/My%20Web%20Sites/wascade/wascade.ma/index9ed7.html	(from https://wascade.ma/services/masterbox-midi/)
23:16:43	2905/2905	---MCZ	200	added ('OK')	text/xml	date:Mon,%2009%20Nov%202020%2022:16:41%20GMT	https://wascade.ma/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwascade.ma%2Fservices%2Fmasterbox-midi%2F&format=xml	C:/My%20Web%20Sites/wascade/wascade.ma/wp-json/oembed/1.0/embed0fb7	(from https://wascade.ma/services/masterbox-midi/)
23:16:43	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Nov%202020%2022:16:42%20GMT	https://wascade.ma/services/masterbox-midi/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/services/masterbox-midi/0661354417	(from https://wascade.ma/services/masterbox-midi/)
23:16:44	45348/45348	---M-Z	200	added ('OK')	text/html	etag:%22251f-585d4474dac99%22	https://wascade.ma/services/masterbox-midi/661354417/	C:/My%20Web%20Sites/wascade/wascade.ma/services/masterbox-midi/661354417/index.html	(from https://wascade.ma/services/masterbox-midi/)
23:16:44	73894/73894	---M--	200	added ('OK')	image/jpeg	etag:%22120a6-56a832acea8c0%22	https://wascade.ma/wp-content/uploads/2018/04/IMG-20180319-WA0026.jpg	C:/My%20Web%20Sites/wascade/wascade.ma/wp-content/uploads/2018/04/IMG-20180319-WA0026.jpg	(from https://wascade.ma/services/masterbox-midi/)
23:16:45	136078/136078	---M--	200	added ('OK')	image/png	etag:%222138e-56a8352dc90c0%22	https://wascade.ma/wp-content/uploads/2018/04/master-box-midi.png	C:/My%20Web%20Sites/wascade/wascade.ma/wp-content/uploads/2018/04/master-box-midi.png	(from https://wascade.ma/services/masterbox-midi/)
23:16:45	170705/170705	---M--	200	added ('OK')	image/png	etag:%2229ad1-56a8336ab2880%22	https://wascade.ma/wp-content/uploads/2018/04/caract-masterbox-midi.png	C:/My%20Web%20Sites/wascade/wascade.ma/wp-content/uploads/2018/04/caract-masterbox-midi.png	(from https://wascade.ma/services/masterbox-midi/)
23:16:45	1701718/1701718	---M--	200	added ('OK')	text/css	etag:%22pri1535459300%22	https://wascade.ma/wp-content/cache/minify/efb0d.css	C:/My%20Web%20Sites/wascade/wascade.ma/wp-content/cache/minify/efb0d.css	(from https://wascade.ma/services/masterbox-midi/)
23:16:45	194951/194951	---M--	200	added ('OK')	application/x-javascript	etag:%22pri1544670507%22	https://wascade.ma/wp-content/cache/minify/7ef12.js	C:/My%20Web%20Sites/wascade/wascade.ma/wp-content/cache/minify/7ef12.js	(from https://wascade.ma/services/masterbox-midi/)
23:16:46	2352/2352	---MCZ	200	added ('OK')	application/json	date:Mon,%2009%20Nov%202020%2022:16:44%20GMT	https://wascade.ma/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwascade.ma%2Fservices%2Ftotal-box%2F	C:/My%20Web%20Sites/wascade/wascade.ma/wp-json/oembed/1.0/embed818c.json	(from https://wascade.ma/services/total-box/)
23:16:46	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Nov%202020%2022:16:44%20GMT	https://wascade.ma/?p=1708	C:/My%20Web%20Sites/wascade/wascade.ma/index13fe.html	(from https://wascade.ma/services/total-box/)
23:16:46	2880/2880	---MCZ	200	added ('OK')	text/xml	date:Mon,%2009%20Nov%202020%2022:16:44%20GMT	https://wascade.ma/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwascade.ma%2Fservices%2Ftotal-box%2F&format=xml	C:/My%20Web%20Sites/wascade/wascade.ma/wp-json/oembed/1.0/embed8466	(from https://wascade.ma/services/total-box/)
23:16:47	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Nov%202020%2022:16:45%20GMT	https://wascade.ma/services/total-box/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/services/total-box/0661354417	(from https://wascade.ma/services/total-box/)
23:16:47	45999/45999	---M-Z	200	added ('OK')	text/html	etag:%222613-5852878257864%22	https://wascade.ma/services/total-box/661354417/	C:/My%20Web%20Sites/wascade/wascade.ma/services/total-box/661354417/index.html	(from https://wascade.ma/services/total-box/)
23:16:48	53839/53839	---M--	200	added ('OK')	image/jpeg	etag:%22d24f-56a83314dde00%22	https://wascade.ma/wp-content/uploads/2018/04/IMG-20180319-WA0025.jpg	C:/My%20Web%20Sites/wascade/wascade.ma/wp-content/uploads/2018/04/IMG-20180319-WA0025.jpg	(from https://wascade.ma/services/total-box/)
23:16:49	48592/48592	---M--	200	added ('OK')	image/jpeg	etag:%22bdd0-5686dc175cc80%22	https://wascade.ma/wp-content/uploads/2016/01/der-1.jpg	C:/My%20Web%20Sites/wascade/wascade.ma/wp-content/uploads/2016/01/der-1.jpg	(from https://wascade.ma/services/total-box/)
23:16:49	201050/201050	---M--	200	added ('OK')	image/png	etag:%223115a-56a834676bcc0%22	https://wascade.ma/wp-content/uploads/2018/04/caract-total-box.png	C:/My%20Web%20Sites/wascade/wascade.ma/wp-content/uploads/2018/04/caract-total-box.png	(from https://wascade.ma/services/total-box/)
23:16:49	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Nov%202020%2022:16:47%20GMT	https://wascade.ma/?p=1711	C:/My%20Web%20Sites/wascade/wascade.ma/indexd900.html	(from https://wascade.ma/services/mini-fog/)
23:16:50	2336/2336	---MCZ	200	added ('OK')	application/json	date:Mon,%2009%20Nov%202020%2022:16:47%20GMT	https://wascade.ma/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwascade.ma%2Fservices%2Fmini-fog%2F	C:/My%20Web%20Sites/wascade/wascade.ma/wp-json/oembed/1.0/embedafb3.json	(from https://wascade.ma/services/mini-fog/)
